u0,u1,u2,u3
0.0000035396,0.0000032693,-0.0000000197,0.0000002584
0.0000035760,0.0000033038,0.0000000035,0.0000002834
0.0000036124,0.0000033385,0.0000000271,0.0000003087
0.0000036490,0.0000033733,0.0000000510,0.0000003344
0.0000036857,0.0000034082,0.0000000753,0.0000003604
0.0000037225,0.0000034432,0.0000000999,0.0000003868
0.0000037594,0.0000034783,0.0000001249,0.0000004134
0.0000037963,0.0000035135,0.0000001501,0.0000004404
0.0000038333,0.0000035488,0.0000001757,0.0000004677
0.0000038704,0.0000035841,0.0000002016,0.0000004953
0.0000039076,0.0000036195,0.0000002278,0.0000005232
0.0000039448,0.0000036549,0.0000002542,0.0000005514
0.0000039820,0.0000036904,0.0000002810,0.0000005798
0.0000040192,0.0000037259,0.0000003080,0.0000006085
0.0000040565,0.0000037615,0.0000003353,0.0000006375
0.0000040938,0.0000037970,0.0000003628,0.0000006667
0.0000041311,0.0000038326,0.0000003906,0.0000006962
0.0000041684,0.0000038682,0.0000004186,0.0000007259
0.0000042057,0.0000039037,0.0000004469,0.0000007558
0.0000042430,0.0000039393,0.0000004754,0.0000007860
0.0000042802,0.0000039748,0.0000005041,0.0000008164
0.0000043174,0.0000040103,0.0000005330,0.0000008469
0.0000043545,0.0000040458,0.0000005622,0.0000008777
0.0000043916,0.0000040812,0.0000005915,0.0000009087
0.0000044286,0.0000041165,0.0000006210,0.0000009398
0.0000044656,0.0000041518,0.0000006507,0.0000009711
0.0000045025,0.0000041870,0.0000006805,0.0000010026
0.0000045393,0.0000042221,0.0000007105,0.0000010342
0.0000045760,0.0000042571,0.0000007407,0.0000010660
0.0000046125,0.0000042921,0.0000007710,0.0000010979
0.0000046490,0.0000043269,0.0000008015,0.0000011300
0.0000046854,0.0000043616,0.0000008321,0.0000011621
0.0000047216,0.0000043961,0.0000008628,0.0000011944
0.0000047577,0.0000044306,0.0000008936,0.0000012268
0.0000047936,0.0000044649,0.0000009245,0.0000012593
0.0000048294,0.0000044990,0.0000009555,0.0000012919
0.0000048650,0.0000045330,0.0000009866,0.0000013246
0.0000049004,0.0000045668,0.0000010178,0.0000013573
0.0000049356,0.0000046005,0.0000010491,0.0000013902
0.0000049707,0.0000046339,0.0000010804,0.0000014230
0.0000050056,0.0000046672,0.0000011118,0.0000014559
0.0000050402,0.0000047002,0.0000011432,0.0000014889
0.0000050747,0.0000047331,0.0000011747,0.0000015219
0.0000051089,0.0000047657,0.0000012062,0.0000015549
0.0000051429,0.0000047981,0.0000012377,0.0000015880
0.0000051766,0.0000048303,0.0000012693,0.0000016210
0.0000052101,0.0000048623,0.0000013008,0.0000016541
0.0000052434,0.0000048939,0.0000013324,0.0000016872
0.0000052764,0.0000049254,0.0000013639,0.0000017202
0.0000053091,0.0000049565,0.0000013955,0.0000017532
0.0000053415,0.0000049874,0.0000014270,0.0000017862
0.0000053737,0.0000050181,0.0000014585,0.0000018192
0.0000054055,0.0000050484,0.0000014899,0.0000018521
0.0000054371,0.0000050784,0.0000015213,0.0000018849
0.0000054683,0.0000051082,0.0000015527,0.0000019177
0.0000054993,0.0000051376,0.0000015840,0.0000019505
0.0000055299,0.0000051667,0.0000016152,0.0000019831
0.0000055602,0.0000051955,0.0000016463,0.0000020157
0.0000055901,0.0000052239,0.0000016774,0.0000020482
0.0000056197,0.0000052520,0.0000017084,0.0000020806
0.0000056490,0.0000052798,0.0000017393,0.0000021129
0.0000056779,0.0000053072,0.0000017700,0.0000021451
0.0000057064,0.0000053343,0.0000018007,0.0000021771
0.0000057345,0.0000053610,0.0000018312,0.0000022091
0.0000057623,0.0000053873,0.0000018617,0.0000022409
0.0000057897,0.0000054132,0.0000018920,0.0000022725
0.0000058167,0.0000054388,0.0000019221,0.0000023041
0.0000058433,0.0000054639,0.0000019521,0.0000023354
0.0000058695,0.0000054887,0.0000019820,0.0000023667
0.0000058953,0.0000055131,0.0000020117,0.0000023977
0.0000059206,0.0000055370,0.0000020412,0.0000024286
0.0000059456,0.0000055606,0.0000020706,0.0000024593
0.0000059701,0.0000055837,0.0000020997,0.0000024898
0.0000060430,0.0000056108,0.0000020800,0.0000025159
0.0000060053,0.0000056275,0.0000021701,0.0000025513
0.0000060801,0.0000056535,0.0000021472,0.0000025772
0.0000060426,0.0000056700,0.0000022357,0.0000026116
0.0000061184,0.0000056948,0.0000022105,0.0000026374
0.0000060818,0.0000057111,0.0000022968,0.0000026706
0.0000061576,0.0000057346,0.0000022702,0.0000026964
0.0000061213,0.0000057506,0.0000023547,0.0000027285
0.0000061966,0.0000057727,0.0000023273,0.0000027542
0.0000061603,0.0000057884,0.0000024105,0.0000027853
0.0000062347,0.0000058089,0.0000023824,0.0000028110
0.0000061980,0.0000058243,0.0000024645,0.0000028409
0.0000062713,0.0000058433,0.0000024360,0.0000028668
0.0000062342,0.0000058584,0.0000025171,0.0000028955
0.0000063063,0.0000058758,0.0000024883,0.0000029214
0.0000062686,0.0000058904,0.0000025683,0.0000029490
0.0000063394,0.0000059062,0.0000025393,0.0000029749
0.0000063011,0.0000059205,0.0000026184,0.0000030014
0.0000063705,0.0000059347,0.0000025891,0.0000030273
0.0000063316,0.0000059485,0.0000026672,0.0000030525
0.0000063996,0.0000059610,0.0000026378,0.0000030785
0.0000063600,0.0000059744,0.0000027148,0.0000031025
0.0000064265,0.0000059853,0.0000026852,0.0000031285
0.0000063863,0.0000059982,0.0000027612,0.0000031513
0.0000064513,0.0000060074,0.0000027314,0.0000031772
0.0000064105,0.0000060199,0.0000028064,0.0000031988
0.0000064740,0.0000060273,0.0000027764,0.0000032247
0.0000064325,0.0000060394,0.0000028503,0.0000032451
0.0000064944,0.0000060451,0.0000028201,0.0000032710
0.0000064522,0.0000060567,0.0000028929,0.0000032900
0.0000065126,0.0000060607,0.0000028625,0.0000033158
0.0000064691,0.0000060731,0.0000029336,0.0000033337
0.0000065283,0.0000060747,0.0000029034,0.0000033592
0.0000064847,0.0000060857,0.0000029739,0.0000033756
0.0000065421,0.0000060858,0.0000029433,0.0000034013
0.0000064980,0.0000060959,0.0000030129,0.0000034164
0.0000065536,0.0000060944,0.0000029818,0.0000034422
0.0000065090,0.0000061037,0.0000030504,0.0000034559
0.0000065628,0.0000061007,0.0000030190,0.0000034817
0.0000065178,0.0000061091,0.0000030866,0.0000034940
0.0000065697,0.0000061047,0.0000030548,0.0000035199
0.0000065242,0.0000061123,0.0000031214,0.0000035308
0.0000065738,0.0000061074,0.0000030886,0.0000035568
0.0000065275,0.0000061151,0.0000031539,0.0000035661
0.0000065763,0.0000061068,0.0000031218,0.0000035916
0.0000065288,0.0000061148,0.0000031854,0.0000035998
0.0000065762,0.0000061046,0.0000031532,0.0000036251
0.0000065281,0.0000061121,0.0000032156,0.0000036319
0.0000065737,0.0000061000,0.0000031832,0.0000036572
0.0000065250,0.0000061070,0.0000032443,0.0000036626
0.0000065690,0.0000060931,0.0000032118,0.0000036879
0.0000065197,0.0000060997,0.0000032717,0.0000036918
0.0000065613,0.0000060841,0.0000032383,0.0000037183
0.0000065119,0.0000060898,0.0000032973,0.0000037202
0.0000065523,0.0000060723,0.0000032642,0.0000037457
0.0000065020,0.0000060779,0.0000033219,0.0000037464
0.0000065409,0.0000060586,0.0000032887,0.0000037715
0.0000064899,0.0000060638,0.0000033449,0.0000037710
0.0000065273,0.0000060427,0.0000033117,0.0000037958
0.0000064756,0.0000060476,0.0000033665,0.0000037940
0.0000065114,0.0000060246,0.0000033333,0.0000038184
0.0000064590,0.0000060292,0.0000033866,0.0000038155
0.0000064933,0.0000060044,0.0000033534,0.0000038396
0.0000064401,0.0000060086,0.0000034053,0.0000038355
0.0000064722,0.0000059833,0.0000033714,0.0000038594
0.0000064188,0.0000059866,0.0000034223,0.0000038538
0.0000064488,0.0000059590,0.0000033878,0.0000038790
0.0000063953,0.0000059616,0.0000034379,0.0000038715
0.0000064239,0.0000059319,0.0000034035,0.0000038966
0.0000063699,0.0000059342,0.0000034523,0.0000038877
0.0000063968,0.0000059028,0.0000034178,0.0000039126
0.0000063423,0.0000059048,0.0000034652,0.0000039023
0.0000063676,0.0000058716,0.0000034307,0.0000039272
0.0000063126,0.0000058733,0.0000034768,0.0000039155
0.0000063363,0.0000058383,0.0000034422,0.0000039404
0.0000062809,0.0000058398,0.0000034870,0.0000039273
0.0000063029,0.0000058030,0.0000034524,0.0000039522
0.0000062470,0.0000058043,0.0000034959,0.0000039377
0.0000062675,0.0000057657,0.0000034612,0.0000039626
0.0000062112,0.0000057668,0.0000035034,0.0000039467
0.0000062301,0.0000057265,0.0000034687,0.0000039716
0.0000061734,0.0000057273,0.0000035096,0.0000039544
0.0000061907,0.0000056854,0.0000034749,0.0000039794
0.0000061336,0.0000056860,0.0000035146,0.0000039608
0.0000061494,0.0000056424,0.0000034799,0.0000039858
0.0000060920,0.0000056428,0.0000035183,0.0000039659
0.0000061062,0.0000055975,0.0000034836,0.0000039909
0.0000060484,0.0000055978,0.0000035207,0.0000039697
0.0000060612,0.0000055508,0.0000034861,0.0000039948
0.0000060031,0.0000055510,0.0000035220,0.0000039723
0.0000060143,0.0000055025,0.0000034874,0.0000039975
0.0000059560,0.0000055025,0.0000035221,0.0000039736
0.0000059657,0.0000054523,0.0000034876,0.0000039990
0.0000059071,0.0000054523,0.0000035210,0.0000039739
0.0000059154,0.0000054006,0.0000034866,0.0000039993
0.0000058566,0.0000054004,0.0000035189,0.0000039729
0.0000058634,0.0000053472,0.0000034846,0.0000039985
0.0000058044,0.0000053470,0.0000035157,0.0000039709
0.0000058098,0.0000052923,0.0000034815,0.0000039966
0.0000057507,0.0000052920,0.0000035114,0.0000039678
0.0000057546,0.0000052359,0.0000034774,0.0000039937
0.0000056967,0.0000052349,0.0000035063,0.0000039630
0.0000056987,0.0000051776,0.0000034723,0.0000039896
0.0000056398,0.0000051771,0.0000034999,0.0000039582
0.0000056405,0.0000051185,0.0000034661,0.0000039848
0.0000055812,0.0000051182,0.0000034927,0.0000039524
0.0000055808,0.0000050580,0.0000034592,0.0000039791
0.0000055212,0.0000050579,0.0000034847,0.0000039457
0.0000055197,0.0000049962,0.0000034516,0.0000039724
0.0000054598,0.0000049963,0.0000034760,0.0000039380
0.0000054572,0.0000049332,0.0000034432,0.0000039649
0.0000053972,0.0000049335,0.0000034665,0.0000039296
0.0000053935,0.0000048691,0.0000034340,0.0000039566
0.0000053334,0.0000048695,0.0000034564,0.0000039203
0.0000053287,0.0000048038,0.0000034242,0.0000039476
0.0000052699,0.0000048037,0.0000034456,0.0000039096
0.0000052636,0.0000047370,0.0000034136,0.0000039376
0.0000052048,0.0000047372,0.0000034339,0.0000038987
0.0000051972,0.0000046696,0.0000034021,0.0000039271
0.0000051385,0.0000046700,0.0000034215,0.0000038873
0.0000051296,0.0000046012,0.0000033901,0.0000039161
0.0000050712,0.0000046019,0.0000034087,0.0000038752
0.0000050612,0.0000045321,0.0000033777,0.0000039044
0.0000050030,0.0000045329,0.0000033953,0.0000038627
0.0000049919,0.0000044621,0.0000033647,0.0000038923
0.0000049339,0.0000044632,0.0000033816,0.0000038496
0.0000049218,0.0000043914,0.0000033514,0.0000038797
0.0000048642,0.0000043928,0.0000033674,0.0000038361
0.0000048509,0.0000043201,0.0000033377,0.0000038667
0.0000047937,0.0000043217,0.0000033529,0.0000038223
0.0000047795,0.0000042482,0.0000033237,0.0000038533
0.0000047227,0.0000042501,0.0000033381,0.0000038080
0.0000047074,0.0000041757,0.0000033093,0.0000038396
0.0000046511,0.0000041780,0.0000033230,0.0000037936
0.0000046349,0.0000041028,0.0000032948,0.0000038256
0.0000045790,0.0000041055,0.0000033078,0.0000037788
0.0000045619,0.0000040296,0.0000032801,0.0000038115
0.0000045065,0.0000040326,0.0000032924,0.0000037639
0.0000044885,0.0000039560,0.0000032653,0.0000037972
0.0000044337,0.0000039595,0.0000032769,0.0000037489
0.0000044149,0.0000038821,0.0000032504,0.0000037827
0.0000043607,0.0000038861,0.0000032614,0.0000037338
0.0000043410,0.0000038081,0.0000032355,0.0000037683
0.0000042874,0.0000038125,0.0000032459,0.0000037187
0.0000042669,0.0000037340,0.0000032206,0.0000037538
0.0000042140,0.0000037389,0.0000032304,0.0000037036
0.0000041936,0.0000036583,0.0000032066,0.0000037392
0.0000041408,0.0000036644,0.0000032153,0.0000036888
0.0000041195,0.0000035835,0.0000031921,0.0000037252
0.0000040674,0.0000035904,0.0000032002,0.0000036742
0.0000040455,0.0000035090,0.0000031777,0.0000037112
0.0000039940,0.0000035166,0.0000031853,0.0000036597
0.0000039715,0.0000034347,0.0000031636,0.0000036974
0.0000039208,0.0000034431,0.0000031706,0.0000036454
0.0000038978,0.0000033607,0.0000031497,0.0000036838
0.0000038478,0.0000033698,0.0000031563,0.0000036313
0.0000038242,0.0000032870,0.0000031362,0.0000036705
0.0000037750,0.0000032968,0.0000031423,0.0000036176
0.0000037510,0.0000032137,0.0000031231,0.0000036575
0.0000037026,0.0000032243,0.0000031288,0.0000036042
0.0000036782,0.0000031408,0.0000031104,0.0000036449
0.0000036307,0.0000031522,0.0000031157,0.0000035913
0.0000036058,0.0000030684,0.0000030982,0.0000036328
0.0000035592,0.0000030806,0.0000031031,0.0000035788
0.0000035339,0.0000029965,0.0000030865,0.0000036211
0.0000034882,0.0000030096,0.0000030911,0.0000035669
0.0000034626,0.0000029252,0.0000030755,0.0000036100
0.0000034178,0.0000029392,0.0000030797,0.0000035556
0.0000033921,0.0000028539,0.0000030664,0.0000035988
0.0000033479,0.0000028693,0.0000030697,0.0000035446
0.0000033218,0.0000027842,0.0000030568,0.0000035891
0.0000032787,0.0000028004,0.0000030598,0.0000035346
0.0000032525,0.0000027152,0.0000030478,0.0000035800
0.0000032105,0.0000027323,0.0000030506,0.0000035253
0.0000031840,0.0000026471,0.0000030395,0.0000035716
0.0000031431,0.0000026651,0.0000030421,0.0000035167
0.0000031165,0.0000025799,0.0000030319,0.0000035639
0.0000030767,0.0000025989,0.0000030344,0.0000035090
0.0000030499,0.0000025136,0.0000030253,0.0000035571
0.0000030112,0.0000025336,0.0000030275,0.0000035021
0.0000029844,0.0000024484,0.0000030195,0.0000035512
0.0000029468,0.0000024694,0.0000030216,0.0000034960
0.0000029198,0.0000023843,0.0000030146,0.0000035461
0.0000028834,0.0000024063,0.0000030167,0.0000034909
0.0000028564,0.0000023212,0.0000030107,0.0000035419
0.0000028211,0.0000023450,0.0000030114,0.0000034874
0.0000027942,0.0000022605,0.0000030055,0.0000035398
0.0000027606,0.0000022839,0.0000030085,0.0000034839
0.0000027337,0.0000021988,0.0000030055,0.0000035364
0.0000027007,0.0000022240,0.0000030075,0.0000034813
0.0000026736,0.0000021396,0.0000030049,0.0000035353
0.0000026419,0.0000021660,0.0000030067,0.0000034804
0.0000026150,0.0000020818,0.0000030050,0.0000035353
0.0000025846,0.0000021092,0.0000030069,0.0000034804
0.0000025579,0.0000020252,0.0000030066,0.0000035363
0.0000025288,0.0000020535,0.0000030090,0.0000034812
0.0000025021,0.0000019697,0.0000030102,0.0000035379
0.0000024741,0.0000019996,0.0000030118,0.0000034835
0.0000024476,0.0000019163,0.0000030136,0.0000035415
0.0000024211,0.0000019466,0.0000030166,0.0000034865
0.0000023946,0.0000018644,0.0000030186,0.0000035461
0.0000023695,0.0000018959,0.0000030213,0.0000034914
0.0000023433,0.0000018139,0.0000030247,0.0000035518
0.0000023196,0.0000018464,0.0000030280,0.0000034970
0.0000022936,0.0000017649,0.0000030324,0.0000035586
0.0000022712,0.0000017984,0.0000030361,0.0000035039
0.0000022453,0.0000017175,0.0000030415,0.0000035666
0.0000022242,0.0000017530,0.0000030438,0.0000035130
0.0000021990,0.0000016717,0.0000030517,0.0000035758
0.0000021791,0.0000017085,0.0000030540,0.0000035226
0.0000021543,0.0000016278,0.0000030632,0.0000035865
0.0000021357,0.0000016658,0.0000030656,0.0000035336
0.0000021111,0.0000015855,0.0000030760,0.0000035984
0.0000020939,0.0000016248,0.0000030786,0.0000035458
0.0000020697,0.0000015451,0.0000030902,0.0000036116
0.0000020539,0.0000015855,0.0000030929,0.0000035594
0.0000020301,0.0000015064,0.0000031057,0.0000036261
0.0000020156,0.0000015481,0.0000031086,0.0000035743
0.0000019922,0.0000014695,0.0000031226,0.0000036420
0.0000019791,0.0000015124,0.0000031257,0.0000035906
0.0000019561,0.0000014345,0.0000031409,0.0000036592
0.0000019443,0.0000014786,0.0000031441,0.0000036082
0.0000019218,0.0000014013,0.0000031606,0.0000036778
0.0000019114,0.0000014467,0.0000031640,0.0000036271
0.0000018894,0.0000013700,0.0000031817,0.0000036977
0.0000018804,0.0000014166,0.0000031852,0.0000036474
0.0000018651,0.0000013949,0.0000031977,0.0000036646
0.0000018497,0.0000013746,0.0000032093,0.0000036830
0.0000018352,0.0000013560,0.0000032215,0.0000036998
0.0000018213,0.0000013391,0.0000032340,0.0000037155
0.0000018080,0.0000013237,0.0000032468,0.0000037306
0.0000017953,0.0000013094,0.0000032599,0.0000037453
0.0000017830,0.0000012962,0.0000032734,0.0000037597
0.0000017713,0.0000012839,0.0000032871,0.0000037741
0.0000017600,0.0000012724,0.0000033012,0.0000037885
0.0000017492,0.0000012617,0.0000033156,0.0000038029
0.0000017390,0.0000012516,0.0000033303,0.0000038175
0.0000017292,0.0000012422,0.0000033454,0.0000038322
0.0000017199,0.0000012333,0.0000033608,0.0000038472
0.0000017111,0.0000012250,0.0000033765,0.0000038625
0.0000017027,0.0000012173,0.0000033925,0.0000038780
0.0000016949,0.0000012101,0.0000034089,0.0000038937
0.0000016875,0.0000012034,0.0000034256,0.0000039098
0.0000016806,0.0000011972,0.0000034426,0.0000039262
0.0000016742,0.0000011916,0.0000034600,0.0000039428
0.0000016682,0.0000011864,0.0000034777,0.0000039598
0.0000016628,0.0000011817,0.0000034957,0.0000039770
0.0000016578,0.0000011775,0.0000035140,0.0000039946
0.0000016539,0.0000011725,0.0000035333,0.0000040123
0.0000016482,0.0000011706,0.0000035517,0.0000040315
0.0000016453,0.0000011670,0.0000035714,0.0000040495
0.0000016413,0.0000011655,0.0000035906,0.0000040687
0.0000016394,0.0000011631,0.0000036109,0.0000040873
0.0000016373,0.0000011611,0.0000036314,0.0000041068
0.0000016342,0.0000011614,0.0000036513,0.0000041271
0.0000016335,0.0000011609,0.0000036721,0.0000041465
0.0000016329,0.0000011611,0.0000036932,0.0000041665
0.0000016324,0.0000011618,0.0000037144,0.0000041870
0.0000016322,0.0000011633,0.0000037358,0.0000042078
0.0000016324,0.0000011654,0.0000037574,0.0000042289
0.0000016329,0.0000011684,0.0000037792,0.0000042501
0.0000016350,0.0000011699,0.0000038023,0.0000042711
0.0000016376,0.0000011725,0.0000038250,0.0000042926
0.0000016407,0.0000011761,0.0000038475,0.0000043142
0.0000016436,0.0000011794,0.0000038709,0.0000043366
0.0000016472,0.0000011839,0.0000038939,0.0000043590
0.0000016508,0.0000011881,0.0000039178,0.0000043820
0.0000016553,0.0000011937,0.0000039413,0.0000044048
0.0000016596,0.0000011988,0.0000039658,0.0000044283
0.0000016658,0.0000012036,0.0000039905,0.0000044513
0.0000016704,0.0000012103,0.0000040150,0.0000044757
0.0000016758,0.0000012170,0.0000040399,0.0000045000
0.0000016817,0.0000012241,0.0000040651,0.0000045243
0.0000016882,0.0000012316,0.0000040906,0.0000045488
0.0000016950,0.0000012395,0.0000041162,0.0000045734
0.0000017023,0.0000012479,0.0000041420,0.0000045982
0.0000017100,0.0000012566,0.0000041680,0.0000046232
0.0000017181,0.0000012657,0.0000041941,0.0000046484
0.0000017266,0.0000012752,0.0000042205,0.0000046738
0.0000017354,0.0000012851,0.0000042470,0.0000046993
0.0000017447,0.0000012954,0.0000042737,0.0000047249
0.0000017543,0.0000013061,0.0000043005,0.0000047508
0.0000017643,0.0000013172,0.0000043275,0.0000047768
0.0000017746,0.0000013286,0.0000043547,0.0000048029
0.0000017853,0.0000013403,0.0000043820,0.0000048292
0.0000017963,0.0000013525,0.0000044094,0.0000048556
0.0000018077,0.0000013649,0.0000044370,0.0000048821
0.0000018195,0.0000013777,0.0000044647,0.0000049088
0.0000018315,0.0000013909,0.0000044925,0.0000049355
0.0000018439,0.0000014044,0.0000045204,0.0000049624
0.0000018566,0.0000014182,0.0000045485,0.0000049894
0.0000018696,0.0000014323,0.0000045766,0.0000050165
0.0000018829,0.0000014468,0.0000046048,0.0000050436
0.0000018966,0.0000014615,0.0000046332,0.0000050709
0.0000019105,0.0000014766,0.0000046616,0.0000050982
0.0000019247,0.0000014919,0.0000046901,0.0000051256
0.0000019392,0.0000015076,0.0000047186,0.0000051530
